PlateNumb,OperatorID,OperatorNo,RouteUID,RouteID,RouteName,SubRouteUID,SubRouteID,SubRouteName,Direction,BusPosition,Speed,Azimuth,DutyStatus,BusStatus,MessageType,GPSTime,SrcRecTime,SrcTransTime,UpdateTime
761-U3,50,0604,THB2004,2004,"{'Zh_tw': '2004', 'En': '2004'}",THB200401,200401,"{'Zh_tw': '2004', 'En': '2004'}",0,"{'PositionLon': 121.36782, 'PositionLat': 25.0628866666667, 'GeoHash': 'wsqq9f93g'}",20.0,307.0,0,0,1,2023-07-14T00:11:19+08:00,2023-07-14T00:11:19+08:00,2023-07-14T00:11:19+08:00,2023-07-14T00:11:24+08:00
610-FW,45,1101,THB1829,1829,"{'Zh_tw': '1829', 'En': '1829'}",THB182901,182901,"{'Zh_tw': '1829', 'En': '1829'}",0,"{'PositionLon': 120.556313333333, 'PositionLat': 23.9551733333333, 'GeoHash': 'wsm8r2fkv'}",0.0,0.0,2,0,1,2023-07-14T00:10:03+08:00,2023-07-14T00:10:05+08:00,2023-07-14T00:10:05+08:00,2023-07-14T00:10:09+08:00
KKA-7805,25,0801,THB7500,7500,"{'Zh_tw': '7500', 'En': '7500'}",THB7500I1,7500I1,"{'Zh_tw': '7500I', 'En': '7500I'}",0,"{'PositionLon': 121.51809, 'PositionLat': 25.04922, 'GeoHash': 'wsqqt0nf2'}",0.0,292.0,1,0,1,2023-07-14T00:08:28+08:00,2023-07-14T00:08:30+08:00,2023-07-14T00:08:30+08:00,2023-07-14T00:08:34+08:00
KKA-2680,34,1201,THB1611,1611,"{'Zh_tw': '1611', 'En': '1611'}",THB1611D1,1611D1,"{'Zh_tw': '1611D', 'En': '1611D'}",0,"{'PositionLon': 120.209363333333, 'PositionLat': 23.0022583333333, 'GeoHash': 'wsj6z7mvc'}",24.0,208.0,0,0,1,2023-07-14T00:08:21+08:00,2023-07-14T00:08:21+08:00,2023-07-14T00:08:22+08:00,2023-07-14T00:08:24+08:00
082-U7,45,1101,THB1800,1800,"{'Zh_tw': '1800', 'En': '1800'}",THB180001,180001,"{'Zh_tw': '1800', 'En': '1800'}",0,"{'PositionLon': 121.74051, 'PositionLat': 25.1312716666667, 'GeoHash': 'wsqwfr08r'}",0.0,0.0,1,0,1,2023-07-14T00:07:31+08:00,2023-07-14T00:07:31+08:00,2023-07-14T00:07:31+08:00,2023-07-14T00:07:34+08:00
KKA-1781,34,1201,THB1623,1623,"{'Zh_tw': '1623', 'En': '1623'}",THB162302,162302,"{'Zh_tw': '1623', 'En': '1623'}",1,"{'PositionLon': 120.687781666667, 'PositionLat': 24.140065, 'GeoHash': 'wsmc66d4j'}",16.0,92.0,0,0,1,2023-07-14T00:07:32+08:00,2023-07-14T00:07:32+08:00,2023-07-14T00:07:32+08:00,2023-07-14T00:07:34+08:00
058-FS,44,0703,THB1728,1728,"{'Zh_tw': '1728', 'En': '1728'}",THB172801,172801,"{'Zh_tw': '1728', 'En': '1728'}",0,"{'PositionLon': 120.943125, 'PositionLat': 24.7987433333333, 'GeoHash': 'wsqj04kp5'}",0.0,0.0,2,0,1,2023-07-14T00:07:15+08:00,2023-07-14T00:07:16+08:00,2023-07-14T00:07:16+08:00,2023-07-14T00:07:19+08:00
589-U6,51,0907,THB9069,9069,"{'Zh_tw': '9069', 'En': '9069'}",THB9069A2,9069A2,"{'Zh_tw': '9069A', 'En': '9069A'}",1,"{'PositionLon': 121.312945, 'PositionLat': 24.9905933333333, 'GeoHash': 'wsqq0t3ku'}",10.0,153.0,1,0,1,2023-07-14T00:07:06+08:00,2023-07-14T00:07:05+08:00,2023-07-14T00:07:05+08:00,2023-07-14T00:07:09+08:00
413-FY,45,1101,THB1832,1832,"{'Zh_tw': '1832', 'En': '1832'}",THB1832A1,1832A1,"{'Zh_tw': '1832A', 'En': '1832A'}",0,"{'PositionLon': 120.970235, 'PositionLat': 23.9634266666667, 'GeoHash': 'wsq02drv4'}",3.0,0.0,2,0,1,2023-07-14T00:06:33+08:00,2023-07-14T00:06:33+08:00,2023-07-14T00:06:33+08:00,2023-07-14T00:06:34+08:00
KKA-1210,34,1201,THB1612,1612,"{'Zh_tw': '1612', 'En': '1612'}",THB1612D2,1612D2,"{'Zh_tw': '1612D', 'En': '1612D'}",1,"{'PositionLon': 121.564235, 'PositionLat': 25.0404366666667, 'GeoHash': 'wsqqqq2r5'}",5.0,28.0,0,0,1,2023-07-14T00:05:49+08:00,2023-07-14T00:05:50+08:00,2023-07-14T00:05:50+08:00,2023-07-14T00:05:54+08:00
FAF-503,25,0801,THB7500,7500,"{'Zh_tw': '7500', 'En': '7500'}",THB7500G1,7500G1,"{'Zh_tw': '7500G', 'En': '7500G'}",0,"{'PositionLon': 121.51866, 'PositionLat': 25.04867, 'GeoHash': 'wsqqmpzpn'}",0.0,151.0,1,0,1,2023-07-14T00:05:36+08:00,2023-07-14T00:05:37+08:00,2023-07-14T00:05:37+08:00,2023-07-14T00:05:39+08:00
FAC-165,43,1102,THB1061,1061,"{'Zh_tw': '1061', 'En': '1061'}",THB106101,106101,"{'Zh_tw': '1061', 'En': '1061'}",0,"{'PositionLon': 121.805931666667, 'PositionLat': 25.1081816666667, 'GeoHash': 'wsqwgfb3g'}",0.0,0.0,1,0,1,2023-07-14T00:05:26+08:00,2023-07-14T00:05:25+08:00,2023-07-14T00:05:25+08:00,2023-07-14T00:05:29+08:00
FAC-313,35,1308,THB1915,1915,"{'Zh_tw': '1915', 'En': '1915'}",THB1915B1,1915B1,"{'Zh_tw': '1915B', 'En': '1915B'}",0,"{'PositionLon': 121.783943333333, 'PositionLat': 24.67426, 'GeoHash': 'wsqs77b3g'}",0.0,0.0,2,0,1,2023-07-14T00:05:16+08:00,2023-07-14T00:05:16+08:00,2023-07-14T00:05:16+08:00,2023-07-14T00:05:19+08:00
KKA-8171,45,1101,THB1815,1815,"{'Zh_tw': '1815', 'En': '1815'}",THB181502,181502,"{'Zh_tw': '1815', 'En': '1815'}",1,"{'PositionLon': 121.48965, 'PositionLat': 25.0586783333333, 'GeoHash': 'wsqqs9f16'}",0.0,0.0,2,0,1,2023-07-14T00:05:00+08:00,2023-07-14T00:05:00+08:00,2023-07-14T00:05:00+08:00,2023-07-14T00:05:04+08:00
223-U5,45,1101,THB1815,1815,"{'Zh_tw': '1815', 'En': '1815'}",THB181501,181501,"{'Zh_tw': '1815', 'En': '1815'}",0,"{'PositionLon': 121.6442, 'PositionLat': 25.2140766666667, 'GeoHash': 'wsqx2n4de'}",0.0,0.0,2,0,1,2023-07-14T00:04:52+08:00,2023-07-14T00:04:52+08:00,2023-07-14T00:04:52+08:00,2023-07-14T00:04:54+08:00
405-FS,45,1101,THB1827,1827,"{'Zh_tw': '1827', 'En': '1827'}",THB182701,182701,"{'Zh_tw': '1827', 'En': '1827'}",0,"{'PositionLon': 120.683011666667, 'PositionLat': 24.14694, 'GeoHash': 'wsmc65ydj'}",0.0,0.0,0,0,1,2023-07-14T00:04:36+08:00,2023-07-14T00:04:37+08:00,2023-07-14T00:04:37+08:00,2023-07-14T00:04:39+08:00
KKA-0523,50,0604,THB2000,2000,"{'Zh_tw': '2000', 'En': '2000'}",THB200001,200001,"{'Zh_tw': '2000', 'En': '2000'}",0,"{'PositionLon': 121.367375, 'PositionLat': 25.0629616666667, 'GeoHash': 'wsqq9f942'}",0.0,193.0,0,0,1,2023-07-14T00:04:34+08:00,2023-07-14T00:04:35+08:00,2023-07-14T00:04:35+08:00,2023-07-14T00:04:39+08:00
KKA-9887,39,0913,THB1579,1579,"{'Zh_tw': '1579', 'En': '1579'}",THB157902,157902,"{'Zh_tw': '1579', 'En': '1579'}",1,"{'PositionLon': 121.801763333333, 'PositionLat': 25.1364633333333, 'GeoHash': 'wsqwgxvqd'}",14.0,169.0,0,0,1,2023-07-14T00:04:35+08:00,2023-07-14T00:04:35+08:00,2023-07-14T00:04:35+08:00,2023-07-14T00:04:39+08:00
KKB-2056,44,0703,THB1728,1728,"{'Zh_tw': '1728', 'En': '1728'}",THB172802,172802,"{'Zh_tw': '1728', 'En': '1728'}",1,"{'PositionLon': 121.519181666667, 'PositionLat': 24.9715866666667, 'GeoHash': 'wsqqj1zw4'}",3.0,0.0,2,0,1,2023-07-14T00:04:28+08:00,2023-07-14T00:04:28+08:00,2023-07-14T00:04:28+08:00,2023-07-14T00:04:29+08:00
FAC-332,35,1308,THB1917,1917,"{'Zh_tw': '1917', 'En': '1917'}",THB1917B2,1917B2,"{'Zh_tw': '1917B', 'En': '1917B'}",1,"{'PositionLon': 121.783741666667, 'PositionLat': 24.6741866666667, 'GeoHash': 'wsqs77b1w'}",0.0,71.0,2,0,1,2023-07-14T00:04:14+08:00,2023-07-14T00:04:15+08:00,2023-07-14T00:04:15+08:00,2023-07-14T00:04:19+08:00
KKA-1288,34,1201,THB1610,1610,"{'Zh_tw': '1610', 'En': '1610'}",THB1610A2,1610A2,"{'Zh_tw': '1610A', 'En': '1610A'}",1,"{'PositionLon': 121.516905, 'PositionLat': 25.0506766666667, 'GeoHash': 'wsqqt0mfv'}",16.0,183.0,0,0,1,2023-07-14T00:04:16+08:00,2023-07-14T00:04:16+08:00,2023-07-14T00:04:16+08:00,2023-07-14T00:04:19+08:00
079-U6,45,1101,THB1871,1871,"{'Zh_tw': '1871', 'En': '1871'}",THB187102,187102,"{'Zh_tw': '1871', 'En': '1871'}",1,"{'PositionLon': 120.68639, 'PositionLat': 24.14072, 'GeoHash': 'wsmc669ju'}",0.0,12.0,2,0,1,2023-07-14T00:03:59+08:00,2023-07-14T00:03:59+08:00,2023-07-14T00:03:59+08:00,2023-07-14T00:04:04+08:00
KKA-1895,45,1101,THB1816,1816,"{'Zh_tw': '1816', 'En': '1816'}",THB181601,181601,"{'Zh_tw': '1816', 'En': '1816'}",0,"{'PositionLon': 121.310811666667, 'PositionLat': 24.9859733333333, 'GeoHash': 'wsqq0kxcf'}",54.0,197.0,1,0,1,2023-07-14T00:03:27+08:00,2023-07-14T00:03:27+08:00,2023-07-14T00:03:27+08:00,2023-07-14T00:03:29+08:00
FAB-927,45,1101,THB1820,1820,"{'Zh_tw': '1820', 'En': '1820'}",THB1820A1,1820A1,"{'Zh_tw': '1820A', 'En': '1820A'}",0,"{'PositionLon': 121.09253, 'PositionLat': 24.7278533333333, 'GeoHash': 'wsqhet8fh'}",0.0,0.0,2,0,1,2023-07-14T00:03:17+08:00,2023-07-14T00:03:17+08:00,2023-07-14T00:03:17+08:00,2023-07-14T00:03:19+08:00
500-FZ,45,1101,THB1815,1815,"{'Zh_tw': '1815', 'En': '1815'}",THB181501,181501,"{'Zh_tw': '1815', 'En': '1815'}",0,"{'PositionLon': 121.644225, 'PositionLat': 25.2133316666667, 'GeoHash': 'wsqx2jfw7'}",0.0,0.0,2,0,1,2023-07-14T00:02:48+08:00,2023-07-14T00:02:48+08:00,2023-07-14T00:02:48+08:00,2023-07-14T00:02:49+08:00
580-U6,34,1201,THB1619,1619,"{'Zh_tw': '1619', 'En': '1619'}",THB1619B1,1619B1,"{'Zh_tw': '1619B', 'En': '1619B'}",0,"{'PositionLon': 120.687816666667, 'PositionLat': 24.1400683333333, 'GeoHash': 'wsmc66d4j'}",18.0,92.0,0,0,1,2023-07-14T00:02:07+08:00,2023-07-14T00:02:08+08:00,2023-07-14T00:02:08+08:00,2023-07-14T00:02:09+08:00
769-U3,50,0604,THB2003,2003,"{'Zh_tw': '2003', 'En': '2003'}",THB200301,200301,"{'Zh_tw': '2003', 'En': '2003'}",0,"{'PositionLon': 121.36736, 'PositionLat': 25.0631816666667, 'GeoHash': 'wsqq9f958'}",18.0,133.0,0,0,1,2023-07-14T00:02:05+08:00,2023-07-14T00:02:05+08:00,2023-07-14T00:02:06+08:00,2023-07-14T00:02:09+08:00
311-U7,18,0909,THB5900,5900,"{'Zh_tw': '5900', 'En': '5900'}",THB590001,590001,"{'Zh_tw': '5900', 'En': '5900'}",0,"{'PositionLon': 121.009, 'PositionLat': 24.8369333333333, 'GeoHash': 'wsqj39kjd'}",30.0,47.0,0,0,1,2023-07-14T00:02:01+08:00,2023-07-14T00:02:01+08:00,2023-07-14T00:02:02+08:00,2023-07-14T00:02:04+08:00
FAC-520,35,1308,THB1916,1916,"{'Zh_tw': '1916', 'En': '1916'}",THB191601,191601,"{'Zh_tw': '1916', 'En': '1916'}",0,"{'PositionLon': 121.451478333333, 'PositionLat': 24.9981866666667, 'GeoHash': 'wsqq5wy2b'}",0.0,0.0,2,0,1,2023-07-14T00:02:02+08:00,2023-07-14T00:02:02+08:00,2023-07-14T00:02:02+08:00,2023-07-14T00:02:04+08:00
KKA-0605,47,1405,THB2011,2011,"{'Zh_tw': '2011', 'En': '2011'}",THB201101,201101,"{'Zh_tw': '2011', 'En': '2011'}",0,"{'PositionLon': 120.97424, 'PositionLat': 24.8004933333333, 'GeoHash': 'wsqj0ffc2'}",27.0,235.0,0,0,1,2023-07-14T00:01:53+08:00,2023-07-14T00:01:54+08:00,2023-07-14T00:01:54+08:00,2023-07-14T00:01:59+08:00
KKA-7850,25,0801,THB7505,7505,"{'Zh_tw': '7505', 'En': '7505'}",THB750502,750502,"{'Zh_tw': '7505', 'En': '7505'}",1,"{'PositionLon': 120.20889, 'PositionLat': 23.00179, 'GeoHash': 'wsj6z7m7n'}",13.0,304.0,1,0,1,2023-07-14T00:01:53+08:00,2023-07-14T00:01:53+08:00,2023-07-14T00:01:53+08:00,2023-07-14T00:01:54+08:00
098-U7,45,1101,THB1818,1818,"{'Zh_tw': '1818', 'En': '1818'}",THB181801,181801,"{'Zh_tw': '1818', 'En': '1818'}",0,"{'PositionLon': 121.224368333333, 'PositionLat': 24.9536516666667, 'GeoHash': 'wsqjyw8vs'}",0.0,0.0,1,0,1,2023-07-14T00:01:34+08:00,2023-07-14T00:01:34+08:00,2023-07-14T00:01:34+08:00,2023-07-14T00:01:39+08:00
FAB-918,45,1101,THB1815,1815,"{'Zh_tw': '1815', 'En': '1815'}",THB181501,181501,"{'Zh_tw': '1815', 'En': '1815'}",0,"{'PositionLon': 121.644096666667, 'PositionLat': 25.2135683333333, 'GeoHash': 'wsqx2jfx8'}",0.0,0.0,0,0,1,2023-07-14T00:01:09+08:00,2023-07-14T00:01:09+08:00,2023-07-14T00:01:09+08:00,2023-07-14T00:01:14+08:00
FAB-288,45,1101,THB1823,1823,"{'Zh_tw': '1823', 'En': '1823'}",THB182301,182301,"{'Zh_tw': '1823', 'En': '1823'}",0,"{'PositionLon': 120.902216666667, 'PositionLat': 24.6794283333333, 'GeoHash': 'wsmurhy21'}",0.0,0.0,2,0,1,2023-07-14T00:00:26+08:00,2023-07-14T00:00:25+08:00,2023-07-14T00:00:25+08:00,2023-07-14T00:00:29+08:00
378-FS,45,1101,THB1861,1861,"{'Zh_tw': '1861', 'En': '1861'}",THB186101,186101,"{'Zh_tw': '1861', 'En': '1861'}",0,"{'PositionLon': 120.686423333333, 'PositionLat': 24.1412883333333, 'GeoHash': 'wsmc66c1j'}",0.0,0.0,2,0,1,2023-07-14T23:48:52+08:00,2023-07-13T23:59:59+08:00,2023-07-13T23:59:59+08:00,2023-07-14T00:00:04+08:00
812-FZ,35,1308,THB1915,1915,"{'Zh_tw': '1915', 'En': '1915'}",THB1915B2,1915B2,"{'Zh_tw': '1915B', 'En': '1915B'}",1,"{'PositionLon': 121.451515, 'PositionLat': 24.9980283333333, 'GeoHash': 'wsqq5wy21'}",0.0,81.0,0,0,1,2023-07-13T23:59:55+08:00,2023-07-13T23:59:58+08:00,2023-07-13T23:59:58+08:00,2023-07-13T23:59:59+08:00
466-FS,45,1101,THB1829,1829,"{'Zh_tw': '1829', 'En': '1829'}",THB182902,182902,"{'Zh_tw': '1829', 'En': '1829'}",1,"{'PositionLon': 121.505865, 'PositionLat': 25.051415, 'GeoHash': 'wsqqsbmz5'}",0.0,0.0,2,0,1,2023-07-13T23:59:17+08:00,2023-07-13T23:59:18+08:00,2023-07-13T23:59:18+08:00,2023-07-13T23:59:19+08:00
KKA-0016,34,1201,THB1660,1660,"{'Zh_tw': '1660', 'En': '1660'}",THB166002,166002,"{'Zh_tw': '1660', 'En': '1660'}",1,"{'PositionLon': 121.466146666667, 'PositionLat': 25.01514, 'GeoHash': 'wsqqk1bgy'}",9.0,228.0,0,0,1,2023-07-13T23:59:09+08:00,2023-07-13T23:59:10+08:00,2023-07-13T23:59:10+08:00,2023-07-13T23:59:14+08:00
FAD-660,12,1002,THB9005,9005,"{'Zh_tw': '9005', 'En': '9005'}",THB900501,900501,"{'Zh_tw': '9005', 'En': '9005'}",0,"{'PositionLon': 121.30518, 'PositionLat': 24.9802, 'GeoHash': 'wsqq07e8p'}",0.0,328.0,1,0,1,2023-07-13T23:58:57+08:00,2023-07-13T23:58:58+08:00,2023-07-13T23:58:58+08:00,2023-07-13T23:58:59+08:00
FAD-622,12,1002,THB9023,9023,"{'Zh_tw': '9023', 'En': '9023'}",THB902302,902302,"{'Zh_tw': '9023', 'En': '9023'}",1,"{'PositionLon': 121.31219, 'PositionLat': 24.98546, 'GeoHash': 'wsqq0s2yf'}",37.0,82.0,1,0,1,2023-07-13T23:58:35+08:00,2023-07-13T23:58:36+08:00,2023-07-13T23:58:36+08:00,2023-07-13T23:58:39+08:00
358-FU,39,0913,THB1570,1570,"{'Zh_tw': '1570', 'En': '1570'}",THB157002,157002,"{'Zh_tw': '1570', 'En': '1570'}",1,"{'PositionLon': 121.776898333333, 'PositionLat': 24.6778866666667, 'GeoHash': 'wsqs7h7pp'}",27.0,269.0,1,0,1,2023-07-13T23:58:24+08:00,2023-07-13T23:58:25+08:00,2023-07-13T23:58:25+08:00,2023-07-13T23:58:29+08:00
400-FL,35,1308,THB1917,1917,"{'Zh_tw': '1917', 'En': '1917'}",THB191701,191701,"{'Zh_tw': '1917', 'En': '1917'}",0,"{'PositionLon': 121.451221666667, 'PositionLat': 24.998135, 'GeoHash': 'wsqq5wy0d'}",0.0,0.0,2,0,1,2023-07-13T23:58:07+08:00,2023-07-13T23:58:07+08:00,2023-07-13T23:58:07+08:00,2023-07-13T23:58:09+08:00
KKB-8036,28,1003,THB9188,9188,"{'Zh_tw': '9188', 'En': '9188'}",THB918802,918802,"{'Zh_tw': '9188', 'En': '9188'}",1,"{'PositionLon': 120.296461666667, 'PositionLat': 22.6453683333333, 'GeoHash': 'wsj8c6mny'}",41.0,3.0,0,0,1,2023-07-13T23:58:02+08:00,2023-07-13T23:58:03+08:00,2023-07-13T23:58:03+08:00,2023-07-13T23:58:04+08:00
038-U7,45,1101,THB1813,1813,"{'Zh_tw': '1813', 'En': '1813'}",THB1813I1,1813I1,"{'Zh_tw': '1813I', 'En': '1813I'}",0,"{'PositionLon': 121.74049, 'PositionLat': 25.1312983333333, 'GeoHash': 'wsqwfr08r'}",0.0,0.0,1,0,1,2023-07-13T23:57:13+08:00,2023-07-13T23:57:13+08:00,2023-07-13T23:57:13+08:00,2023-07-13T23:57:14+08:00
FAB-906,45,1101,THB1872,1872,"{'Zh_tw': '1872', 'En': '1872'}",THB187202,187202,"{'Zh_tw': '1872', 'En': '1872'}",1,"{'PositionLon': 120.686018333333, 'PositionLat': 24.14079, 'GeoHash': 'wsmc668yk'}",22.0,359.0,1,0,1,2023-07-13T23:57:07+08:00,2023-07-13T23:57:07+08:00,2023-07-13T23:57:07+08:00,2023-07-13T23:57:09+08:00
FAB-320,34,1201,THB1611,1611,"{'Zh_tw': '1611', 'En': '1611'}",THB1611F1,1611F1,"{'Zh_tw': '1611F', 'En': '1611F'}",0,"{'PositionLon': 120.209213333333, 'PositionLat': 23.002045, 'GeoHash': 'wsj6z7mst'}",22.0,209.0,0,0,1,2023-07-13T23:56:50+08:00,2023-07-13T23:56:50+08:00,2023-07-13T23:56:50+08:00,2023-07-13T23:56:54+08:00
386-FQ,35,1308,THB1916,1916,"{'Zh_tw': '1916', 'En': '1916'}",THB191602,191602,"{'Zh_tw': '1916', 'En': '1916'}",1,"{'PositionLon': 121.771425, 'PositionLat': 24.7406016666667, 'GeoHash': 'wsqsdzzhr'}",0.0,0.0,2,0,1,2023-07-13T23:56:15+08:00,2023-07-13T23:56:14+08:00,2023-07-13T23:56:14+08:00,2023-07-13T23:56:19+08:00
KKA-1505,41,0301,THB9003,9003,"{'Zh_tw': '9003', 'En': '9003'}",THB900301,900301,"{'Zh_tw': '9003', 'En': '9003'}",0,"{'PositionLon': 120.972946666667, 'PositionLat': 24.80112, 'GeoHash': 'wsqj0fcuc'}",0.0,326.0,1,0,1,2023-07-13T23:56:14+08:00,2023-07-13T23:56:13+08:00,2023-07-13T23:56:13+08:00,2023-07-13T23:56:14+08:00
FAC-536,35,1308,THB1915,1915,"{'Zh_tw': '1915', 'En': '1915'}",THB191502,191502,"{'Zh_tw': '1915', 'En': '1915'}",1,"{'PositionLon': 121.78381, 'PositionLat': 24.6743066666667, 'GeoHash': 'wsqs77b62'}",0.0,64.0,2,0,1,2023-07-13T23:55:49+08:00,2023-07-13T23:55:48+08:00,2023-07-13T23:55:48+08:00,2023-07-13T23:55:49+08:00
991-U3,68,0303,THB2088,2088,"{'Zh_tw': '2088', 'En': '2088'}",THB2088A2,2088A2,"{'Zh_tw': '2088A', 'En': '2088A'}",1,"{'PositionLon': 121.793973333333, 'PositionLat': 25.139745, 'GeoHash': 'wsqx52x9t'}",25.0,299.0,0,0,1,2023-07-13T23:55:39+08:00,2023-07-13T23:55:39+08:00,2023-07-13T23:55:39+08:00,2023-07-13T23:55:44+08:00
KKA-1125,45,1101,THB1871,1871,"{'Zh_tw': '1871', 'En': '1871'}",THB187101,187101,"{'Zh_tw': '1871', 'En': '1871'}",0,"{'PositionLon': 120.208621666667, 'PositionLat': 23.00207, 'GeoHash': 'wsj6z7mhz'}",19.0,355.0,1,0,1,2023-07-13T23:55:24+08:00,2023-07-13T23:55:24+08:00,2023-07-13T23:55:24+08:00,2023-07-13T23:55:29+08:00
160-FU,39,0913,THB1571,1571,"{'Zh_tw': '1571', 'En': '1571'}",THB157102,157102,"{'Zh_tw': '1571', 'En': '1571'}",1,"{'PositionLon': 121.758753333333, 'PositionLat': 24.7516683333333, 'GeoHash': 'wsqsf9yhb'}",3.0,282.0,1,0,1,2023-07-13T23:55:07+08:00,2023-07-13T23:55:07+08:00,2023-07-13T23:55:07+08:00,2023-07-13T23:55:09+08:00
862-U3,68,0303,THB9028,9028,"{'Zh_tw': '9028', 'En': '9028'}",THB9028B2,9028B2,"{'Zh_tw': '9028B', 'En': '9028B'}",1,"{'PositionLon': 121.54167, 'PositionLat': 24.9829766666667, 'GeoHash': 'wsqqjspbq'}",21.0,271.0,0,0,1,2023-07-13T23:54:48+08:00,2023-07-13T23:54:49+08:00,2023-07-13T23:54:49+08:00,2023-07-13T23:54:54+08:00
075-FZ,34,1201,THB1619,1619,"{'Zh_tw': '1619', 'En': '1619'}",THB1619B1,1619B1,"{'Zh_tw': '1619B', 'En': '1619B'}",0,"{'PositionLon': 120.68861, 'PositionLat': 24.140045, 'GeoHash': 'wsmc66dcb'}",29.0,89.0,0,0,1,2023-07-13T23:54:45+08:00,2023-07-13T23:54:45+08:00,2023-07-13T23:54:46+08:00,2023-07-13T23:54:49+08:00
297-U6,43,1102,THB1061,1061,"{'Zh_tw': '1061', 'En': '1061'}",THB1061A1,1061A1,"{'Zh_tw': '1061A', 'En': '1061A'}",0,"{'PositionLon': 121.804725, 'PositionLat': 25.107505, 'GeoHash': 'wsqwgdxmz'}",37.0,200.0,1,0,1,2023-07-13T23:54:25+08:00,2023-07-13T23:54:24+08:00,2023-07-13T23:54:24+08:00,2023-07-13T23:54:29+08:00
471-U5,45,1101,THB1800,1800,"{'Zh_tw': '1800', 'En': '1800'}",THB180001,180001,"{'Zh_tw': '1800', 'En': '1800'}",0,"{'PositionLon': 121.740438333333, 'PositionLat': 25.131295, 'GeoHash': 'wsqwfr08m'}",4.0,269.0,1,0,1,2023-07-13T23:54:12+08:00,2023-07-13T23:54:12+08:00,2023-07-13T23:54:12+08:00,2023-07-13T23:54:14+08:00
KKA-3663,17,0809,THB5203,5203,"{'Zh_tw': '5203', 'En': '5203'}",THB5203A1,5203A1,"{'Zh_tw': '5203A', 'En': '5203A'}",0,"{'PositionLon': 121.296155, 'PositionLat': 25.0590616666667, 'GeoHash': 'wsqq81v5t'}",0.0,318.0,0,0,1,2023-07-13T23:53:50+08:00,2023-07-13T23:53:50+08:00,2023-07-13T23:53:50+08:00,2023-07-13T23:53:54+08:00
KKA-1915,45,1101,THB1813,1813,"{'Zh_tw': '1813', 'En': '1813'}",THB1813D1,1813D1,"{'Zh_tw': '1813D', 'En': '1813D'}",0,"{'PositionLon': 121.740541666667, 'PositionLat': 25.13104, 'GeoHash': 'wsqwfqbyb'}",25.0,121.0,1,0,1,2023-07-13T23:53:04+08:00,2023-07-13T23:53:03+08:00,2023-07-13T23:53:04+08:00,2023-07-13T23:53:09+08:00
KKB-1908,34,1201,THB1662,1662,"{'Zh_tw': '1662', 'En': '1662'}",THB166202,166202,"{'Zh_tw': '1662', 'En': '1662'}",1,"{'PositionLon': 121.308615, 'PositionLat': 24.9649716666667, 'GeoHash': 'wsqq02wpx'}",0.0,85.0,0,0,1,2023-07-13T23:52:54+08:00,2023-07-13T23:52:55+08:00,2023-07-13T23:52:55+08:00,2023-07-13T23:52:59+08:00
KKA-9888,39,0913,THB1579,1579,"{'Zh_tw': '1579', 'En': '1579'}",THB1579A2,1579A2,"{'Zh_tw': '1579A', 'En': '1579A'}",1,"{'PositionLon': 121.80175, 'PositionLat': 25.1365516666667, 'GeoHash': 'wsqwgxvr4'}",8.0,179.0,0,0,1,2023-07-13T23:52:41+08:00,2023-07-13T23:52:42+08:00,2023-07-13T23:52:42+08:00,2023-07-13T23:52:44+08:00
KKA-1855,45,1101,THB1816,1816,"{'Zh_tw': '1816', 'En': '1816'}",THB181601,181601,"{'Zh_tw': '1816', 'En': '1816'}",0,"{'PositionLon': 121.312775, 'PositionLat': 24.987015, 'GeoHash': 'wsqq0s9rb'}",7.0,229.0,1,0,1,2023-07-13T23:52:37+08:00,2023-07-13T23:52:36+08:00,2023-07-13T23:52:36+08:00,2023-07-13T23:52:39+08:00
776-FY,42,1407,THB9023,9023,"{'Zh_tw': '9023', 'En': '9023'}",THB902301,902301,"{'Zh_tw': '9023', 'En': '9023'}",0,"{'PositionLon': 121.492013333333, 'PositionLat': 25.08944, 'GeoHash': 'wsqqsx7u9'}",0.0,0.0,2,0,1,2023-07-13T23:52:03+08:00,2023-07-13T23:52:33+08:00,2023-07-13T23:52:33+08:00,2023-07-13T23:52:34+08:00
FAB-159,34,1201,THB1623,1623,"{'Zh_tw': '1623', 'En': '1623'}",THB162302,162302,"{'Zh_tw': '1623', 'En': '1623'}",1,"{'PositionLon': 120.687728333333, 'PositionLat': 24.14003, 'GeoHash': 'wsmc66d1g'}",18.0,91.0,0,0,1,2023-07-13T23:52:11+08:00,2023-07-13T23:52:12+08:00,2023-07-13T23:52:12+08:00,2023-07-13T23:52:14+08:00
415-FY,45,1101,THB1827,1827,"{'Zh_tw': '1827', 'En': '1827'}",THB182702,182702,"{'Zh_tw': '1827', 'En': '1827'}",1,"{'PositionLon': 121.516685, 'PositionLat': 25.0496766666667, 'GeoHash': 'wsqqt0jsz'}",0.0,0.0,1,0,1,2023-07-13T23:52:06+08:00,2023-07-13T23:52:05+08:00,2023-07-13T23:52:05+08:00,2023-07-13T23:52:09+08:00
