PlateNumb,OperatorID,OperatorNo,RouteUID,RouteID,RouteName,SubRouteUID,SubRouteID,SubRouteName,Direction,StopUID,StopID,StopName,StopSequence,MessageType,DutyStatus,BusStatus,A2EventType,GPSTime,SrcRecTime,SrcTransTime,UpdateTime
KKA-7699,25,0801,THB7500,7500,"{'Zh_tw': '7500', 'En': '7500'}",THB7500J2,7500J2,"{'Zh_tw': '7500J', 'En': '7500J'}",1,THB294043,294043,"{'Zh_tw': '新竹站', 'En': 'Hsinchu Station'}",3,2,1,0,0,2023-07-13T23:09:57+08:00,2023-07-13T23:09:57+08:00,2023-07-13T23:09:57+08:00,2023-07-13T23:09:59+08:00
468-U5,45,1101,THB1813,1813,"{'Zh_tw': '1813', 'En': '1813'}",THB1813D1,1813D1,"{'Zh_tw': '1813D', 'En': '1813D'}",0,THB267903,267903,"{'Zh_tw': '基隆站(國光)', 'En': 'Keelung Station(KUO-KUANG)'}",19,2,1,0,1,2023-07-13T23:09:52+08:00,2023-07-13T23:09:52+08:00,2023-07-13T23:09:52+08:00,2023-07-13T23:09:54+08:00
311-U8,68,0303,THB2088,2088,"{'Zh_tw': '2088', 'En': '2088'}",THB2088A2,2088A2,"{'Zh_tw': '2088A', 'En': '2088A'}",1,THB304661,304661,"{'Zh_tw': '海生館站', 'En': 'National Museum of Marine Biology and Aquarium Sta'}",23,2,0,100,1,2023-07-13T23:09:10+08:00,2023-07-13T23:09:11+08:00,2023-07-13T23:09:11+08:00,2023-07-13T23:09:14+08:00
FAB-228,45,1101,THB1815,1815,"{'Zh_tw': '1815', 'En': '1815'}",THB181501,181501,"{'Zh_tw': '1815', 'En': '1815'}",0,THB269906,269906,"{'Zh_tw': '金青中心', 'En': 'Jinshan Youth Activity Centre'}",59,2,1,0,1,2023-07-13T23:09:06+08:00,2023-07-13T23:09:07+08:00,2023-07-13T23:09:07+08:00,2023-07-13T23:09:09+08:00
400-FL,35,1308,THB1917,1917,"{'Zh_tw': '1917', 'En': '1917'}",THB191701,191701,"{'Zh_tw': '1917', 'En': '1917'}",0,THB254112,254112,"{'Zh_tw': '板橋客運站', 'En': 'Banqiao Bus Station'}",5,2,1,0,1,2023-07-13T23:08:45+08:00,2023-07-13T23:08:46+08:00,2023-07-13T23:08:46+08:00,2023-07-13T23:08:49+08:00
272-U9,23,1401,THB7211,7211,"{'Zh_tw': '7211', 'En': '7211'}",THB721101,721101,"{'Zh_tw': '7211', 'En': '7211'}",0,THB239953,239953,"{'Zh_tw': '嘉義公園', 'En': 'Chiayi Park'}",20,2,1,0,1,2023-07-13T23:08:29+08:00,2023-07-13T23:08:30+08:00,2023-07-13T23:08:30+08:00,2023-07-13T23:08:34+08:00
KKB-0289,92,0413,THB1573,1573,"{'Zh_tw': '1573', 'En': '1573'}",THB157302,157302,"{'Zh_tw': '1573', 'En': '1573'}",1,THB286052,286052,"{'Zh_tw': '基隆火車站(海洋廣場)', 'En': 'TRA Keelung Station(Maritime Plaza)'}",7,2,1,0,1,2023-07-13T23:08:31+08:00,2023-07-13T23:08:32+08:00,2023-07-13T23:08:32+08:00,2023-07-13T23:08:34+08:00
FAC-089,43,1102,THB1061,1061,"{'Zh_tw': '1061', 'En': '1061'}",THB106101,106101,"{'Zh_tw': '1061', 'En': '1061'}",0,THB251012,251012,"{'Zh_tw': '瑞芳火車站', 'En': 'TRA Ruifang Station'}",23,2,1,0,1,2023-07-13T23:08:25+08:00,2023-07-13T23:08:25+08:00,2023-07-13T23:08:25+08:00,2023-07-13T23:08:29+08:00
KKA-1186,34,1201,THB1611,1611,"{'Zh_tw': '1611', 'En': '1611'}",THB161102,161102,"{'Zh_tw': '1611', 'En': '1611'}",1,THB307544,307544,"{'Zh_tw': '新營轉運站', 'En': 'Sinying Bus Station'}",3,2,0,0,1,2023-07-13T23:08:25+08:00,2023-07-13T23:08:26+08:00,2023-07-13T23:08:26+08:00,2023-07-13T23:08:29+08:00
FAC-392,35,1308,THB1915,1915,"{'Zh_tw': '1915', 'En': '1915'}",THB1915B1,1915B1,"{'Zh_tw': '1915B', 'En': '1915B'}",0,THB254112,254112,"{'Zh_tw': '板橋客運站', 'En': 'Banqiao Bus Station'}",5,2,1,0,1,2023-07-13T23:07:47+08:00,2023-07-13T23:07:47+08:00,2023-07-13T23:07:47+08:00,2023-07-13T23:07:49+08:00
953-U7,41,0301,THB9005,9005,"{'Zh_tw': '9005', 'En': '9005'}",THB900501,900501,"{'Zh_tw': '9005', 'En': '9005'}",0,THB289785,289785,"{'Zh_tw': '市府轉運站', 'En': 'Taipei City Hall Bus Station'}",21,2,1,0,1,2023-07-13T23:07:36+08:00,2023-07-13T23:07:36+08:00,2023-07-13T23:07:36+08:00,2023-07-13T23:07:39+08:00
380-NN,12,1002,THB9023,9023,"{'Zh_tw': '9023', 'En': '9023'}",THB902302,902302,"{'Zh_tw': '9023', 'En': '9023'}",1,THB276097,276097,"{'Zh_tw': '北門口', 'En': 'Beimenkou'}",10,2,1,0,1,2023-07-13T23:06:58+08:00,2023-07-13T23:07:00+08:00,2023-07-13T23:07:00+08:00,2023-07-13T23:07:04+08:00
990-U3,68,0303,THB2088,2088,"{'Zh_tw': '2088', 'En': '2088'}",THB2088A2,2088A2,"{'Zh_tw': '2088A', 'En': '2088A'}",1,THB304661,304661,"{'Zh_tw': '海生館站', 'En': 'National Museum of Marine Biology and Aquarium Sta'}",23,2,0,0,0,2023-07-13T23:06:31+08:00,2023-07-13T23:06:32+08:00,2023-07-13T23:06:32+08:00,2023-07-13T23:06:34+08:00
FAD-026,45,1101,THB1822,1822,"{'Zh_tw': '1822', 'En': '1822'}",THB182201,182201,"{'Zh_tw': '1822', 'En': '1822'}",0,THB300414,300414,"{'Zh_tw': '公園站', 'En': 'Gongyuan Station'}",13,2,1,0,0,2023-07-13T23:06:26+08:00,2023-07-13T23:06:27+08:00,2023-07-13T23:06:27+08:00,2023-07-13T23:06:29+08:00
KKA-9976,34,1201,THB1665,1665,"{'Zh_tw': '1665', 'En': '1665'}",THB166501,166501,"{'Zh_tw': '1665', 'En': '1665'}",0,THB307710,307710,"{'Zh_tw': '宜蘭轉運站', 'En': 'Yilan Transfer Station'}",5,2,0,0,1,2023-07-13T23:06:10+08:00,2023-07-13T23:06:11+08:00,2023-07-13T23:06:11+08:00,2023-07-13T23:06:14+08:00
729-FW,45,1101,THB1815,1815,"{'Zh_tw': '1815', 'En': '1815'}",THB181501,181501,"{'Zh_tw': '1815', 'En': '1815'}",0,THB269906,269906,"{'Zh_tw': '金青中心', 'En': 'Jinshan Youth Activity Centre'}",59,2,1,0,1,2023-07-13T23:05:52+08:00,2023-07-13T23:05:53+08:00,2023-07-13T23:05:53+08:00,2023-07-13T23:05:54+08:00
910-FZ,34,1201,THB1617,1617,"{'Zh_tw': '1617', 'En': '1617'}",THB161702,161702,"{'Zh_tw': '1617', 'En': '1617'}",1,THB289792,289792,"{'Zh_tw': '臺北轉運站', 'En': 'Taipei Bus Station'}",11,2,0,0,1,2023-07-13T23:05:22+08:00,2023-07-13T23:05:22+08:00,2023-07-13T23:05:22+08:00,2023-07-13T23:05:24+08:00
KKA-1852,45,1101,THB1816,1816,"{'Zh_tw': '1816', 'En': '1816'}",THB181601,181601,"{'Zh_tw': '1816', 'En': '1816'}",0,THB302624,302624,"{'Zh_tw': '建國路', 'En': 'Jianguo Road'}",20,2,1,0,1,2023-07-13T23:03:17+08:00,2023-07-13T23:04:54+08:00,2023-07-13T23:04:54+08:00,2023-07-13T23:04:59+08:00
730-FN,39,0913,THB1571,1571,"{'Zh_tw': '1571', 'En': '1571'}",THB157102,157102,"{'Zh_tw': '1571', 'En': '1571'}",1,THB291939,291939,"{'Zh_tw': '壯圍', 'En': 'Jhuangwei'}",2,2,1,0,0,2023-07-13T23:04:47+08:00,2023-07-13T23:04:48+08:00,2023-07-13T23:04:48+08:00,2023-07-13T23:04:49+08:00
765-U9,25,0801,THB7500,7500,"{'Zh_tw': '7500', 'En': '7500'}",THB7500V1,7500V1,"{'Zh_tw': '7500V', 'En': '7500V'}",0,THB289798,289798,"{'Zh_tw': '臺北轉運站', 'En': 'Taipei Bus Station'}",7,2,1,0,1,2023-07-13T23:04:37+08:00,2023-07-13T23:04:40+08:00,2023-07-13T23:04:40+08:00,2023-07-13T23:04:44+08:00
218-U5,45,1101,THB1815,1815,"{'Zh_tw': '1815', 'En': '1815'}",THB181501,181501,"{'Zh_tw': '1815', 'En': '1815'}",0,THB269906,269906,"{'Zh_tw': '金青中心', 'En': 'Jinshan Youth Activity Centre'}",59,2,1,0,1,2023-07-13T23:04:24+08:00,2023-07-13T23:04:25+08:00,2023-07-13T23:04:25+08:00,2023-07-13T23:04:29+08:00
KKA-7791,25,0801,THB7512,7512,"{'Zh_tw': '7512', 'En': '7512'}",THB7512A1,7512A1,"{'Zh_tw': '7512A', 'En': '7512A'}",0,THB308680,308680,"{'Zh_tw': '建國客運站', 'En': 'Jianguo Bus Terminal'}",5,2,1,0,1,2023-07-13T23:04:20+08:00,2023-07-13T23:04:22+08:00,2023-07-13T23:04:22+08:00,2023-07-13T23:04:24+08:00
KKA-6119,55,0402,THB9018,9018,"{'Zh_tw': '9018', 'En': '9018'}",THB901802,901802,"{'Zh_tw': '9018', 'En': '9018'}",1,THB285246,285246,"{'Zh_tw': '臺中車站(復興路)', 'En': 'TRA Taichung Station(Fuxing Road)'}",14,2,0,0,1,2023-07-13T23:03:31+08:00,2023-07-13T23:03:33+08:00,2023-07-13T23:03:33+08:00,2023-07-13T23:03:34+08:00
300-U5,45,1101,THB1818,1818,"{'Zh_tw': '1818', 'En': '1818'}",THB181801,181801,"{'Zh_tw': '1818', 'En': '1818'}",0,THB269472,269472,"{'Zh_tw': '中壢客運中壢總站', 'En': 'Zhongli Bus Terminal'}",18,2,1,0,1,2023-07-13T23:03:17+08:00,2023-07-13T23:03:19+08:00,2023-07-13T23:03:19+08:00,2023-07-13T23:03:24+08:00
520-U6,34,1201,THB1610,1610,"{'Zh_tw': '1610', 'En': '1610'}",THB1610A1,1610A1,"{'Zh_tw': '1610A', 'En': '1610A'}",0,THB266076,266076,"{'Zh_tw': '中港轉運站', 'En': 'Zhonggang Bus Station'}",6,2,0,0,0,2023-07-13T23:03:20+08:00,2023-07-13T23:03:21+08:00,2023-07-13T23:03:21+08:00,2023-07-13T23:03:24+08:00
568-U6,34,1201,THB1610,1610,"{'Zh_tw': '1610', 'En': '1610'}",THB1610A2,1610A2,"{'Zh_tw': '1610A', 'En': '1610A'}",1,THB289792,289792,"{'Zh_tw': '臺北轉運站', 'En': 'Taipei Bus Station'}",10,2,0,0,1,2023-07-13T23:03:22+08:00,2023-07-13T23:03:23+08:00,2023-07-13T23:03:23+08:00,2023-07-13T23:03:24+08:00
KKA-1211,34,1201,THB1611,1611,"{'Zh_tw': '1611', 'En': '1611'}",THB1611C2,1611C2,"{'Zh_tw': '1611C', 'En': '1611C'}",1,THB289792,289792,"{'Zh_tw': '臺北轉運站', 'En': 'Taipei Bus Station'}",6,2,0,0,1,2023-07-13T23:03:00+08:00,2023-07-13T23:03:00+08:00,2023-07-13T23:03:00+08:00,2023-07-13T23:03:04+08:00
KKA-6739,64,0902,THB6670,6670,"{'Zh_tw': '6670', 'En': '6670'}",THB6670G1,6670G1,"{'Zh_tw': '6670G', 'En': '6670G'}",0,THB283436,283436,"{'Zh_tw': '埔里站', 'En': 'Puli Bus Station'}",66,2,0,0,1,2023-07-13T23:02:58+08:00,2023-07-13T23:02:59+08:00,2023-07-13T23:02:59+08:00,2023-07-13T23:03:04+08:00
012-U6,45,1101,THB1834,1834,"{'Zh_tw': '1834', 'En': '1834'}",THB183402,183402,"{'Zh_tw': '1834', 'En': '1834'}",1,THB237066,237066,"{'Zh_tw': '臺北轉運站', 'En': 'Taipei Bus Station'}",11,2,1,0,1,2023-07-13T23:02:47+08:00,2023-07-13T23:02:49+08:00,2023-07-13T23:02:49+08:00,2023-07-13T23:02:54+08:00
KKB-0275,47,1405,THB2011,2011,"{'Zh_tw': '2011', 'En': '2011'}",THB201101,201101,"{'Zh_tw': '2011', 'En': '2011'}",0,THB289793,289793,"{'Zh_tw': '臺北轉運站', 'En': 'Taipei Bus Station'}",1,2,0,0,0,2023-07-13T23:02:51+08:00,2023-07-13T23:02:52+08:00,2023-07-13T23:02:52+08:00,2023-07-13T23:02:54+08:00
597-V2,29,0904,THB9117,9117,"{'Zh_tw': '9117', 'En': '9117'}",THB9117A2,9117A2,"{'Zh_tw': '9117A', 'En': '9117A'}",1,THB266423,266423,"{'Zh_tw': '自立站', 'En': 'Zili Station'}",65,2,1,0,1,2023-07-13T23:02:45+08:00,2023-07-13T23:02:45+08:00,2023-07-13T23:02:45+08:00,2023-07-13T23:02:49+08:00
280-XH,39,0913,THB1570,1570,"{'Zh_tw': '1570', 'En': '1570'}",THB157002,157002,"{'Zh_tw': '1570', 'En': '1570'}",1,THB293440,293440,"{'Zh_tw': '羅東轉運站', 'En': 'Luodong Bus Station'}",3,2,1,0,1,2023-07-13T23:02:32+08:00,2023-07-13T23:02:32+08:00,2023-07-13T23:02:32+08:00,2023-07-13T23:02:34+08:00
132-FZ,45,1101,THB1831,1831,"{'Zh_tw': '1831', 'En': '1831'}",THB183101,183101,"{'Zh_tw': '1831', 'En': '1831'}",0,THB276855,276855,"{'Zh_tw': '南投', 'En': 'Nantou Station'}",24,2,1,0,1,2023-07-13T23:02:21+08:00,2023-07-13T23:02:22+08:00,2023-07-13T23:02:22+08:00,2023-07-13T23:02:24+08:00
578-U6,34,1201,THB1625,1625,"{'Zh_tw': '1625', 'En': '1625'}",THB1625A2,1625A2,"{'Zh_tw': '1625A', 'En': '1625A'}",1,THB308283,308283,"{'Zh_tw': '國軍英雄館', 'En': 'Taichung HERO HOUSE'}",13,2,0,0,1,2023-07-13T23:02:20+08:00,2023-07-13T23:02:21+08:00,2023-07-13T23:02:21+08:00,2023-07-13T23:02:24+08:00
KKB-2055,44,0703,THB1728,1728,"{'Zh_tw': '1728', 'En': '1728'}",THB172802,172802,"{'Zh_tw': '1728', 'En': '1728'}",1,THB273770,273770,"{'Zh_tw': '仁愛敦化路口(圓環)', 'En': 'Renai &amp; Dunhua Intersection (Circle)'}",25,2,1,0,1,2023-07-13T23:02:20+08:00,2023-07-13T23:02:20+08:00,2023-07-13T23:02:20+08:00,2023-07-13T23:02:24+08:00
730-FM,39,0913,THB1570,1570,"{'Zh_tw': '1570', 'En': '1570'}",THB157001,157001,"{'Zh_tw': '1570', 'En': '1570'}",0,THB293440,293440,"{'Zh_tw': '羅東轉運站', 'En': 'Luodong Bus Station'}",1,2,1,0,0,2023-07-13T23:02:15+08:00,2023-07-13T23:02:15+08:00,2023-07-13T23:02:15+08:00,2023-07-13T23:02:19+08:00
195-U6,43,1102,THB9006,9006,"{'Zh_tw': '9006', 'En': '9006'}",THB900601,900601,"{'Zh_tw': '9006', 'En': '9006'}",0,THB295261,295261,"{'Zh_tw': '國家新城', 'En': 'Guojia Xincheng'}",14,2,1,0,1,2023-07-13T23:02:02+08:00,2023-07-13T23:02:02+08:00,2023-07-13T23:02:02+08:00,2023-07-13T23:02:04+08:00
KKA-5707,55,0402,THB9018,9018,"{'Zh_tw': '9018', 'En': '9018'}",THB901801,901801,"{'Zh_tw': '9018', 'En': '9018'}",0,THB304733,304733,"{'Zh_tw': '鹿港鎮公所', 'En': 'LU KANG TOWNSHIP OFFICE'}",15,2,0,0,1,2023-07-13T23:01:30+08:00,2023-07-13T23:01:31+08:00,2023-07-13T23:01:31+08:00,2023-07-13T23:01:34+08:00
FAE-621,60,1403,THB6916,6916,"{'Zh_tw': '6916', 'En': '6916'}",THB691601,691601,"{'Zh_tw': '6916', 'En': '6916'}",0,THB287006,287006,"{'Zh_tw': '南投', 'En': 'Nantou'}",73,2,1,0,1,2023-07-13T23:01:11+08:00,2023-07-13T23:01:11+08:00,2023-07-13T23:01:11+08:00,2023-07-13T23:01:14+08:00
FAB-993,44,0703,THB1728,1728,"{'Zh_tw': '1728', 'En': '1728'}",THB172802,172802,"{'Zh_tw': '1728', 'En': '1728'}",1,THB273787,273787,"{'Zh_tw': '仁愛建國路口一', 'En': 'Ren-ai Jianguo Road Intersection (I)'}",22,2,0,0,1,2023-07-13T23:00:05+08:00,2023-07-13T23:00:06+08:00,2023-07-13T23:00:06+08:00,2023-07-13T23:00:09+08:00
KKA-7801,25,0801,THB7500,7500,"{'Zh_tw': '7500', 'En': '7500'}",THB7500F1,7500F1,"{'Zh_tw': '7500F', 'En': '7500F'}",0,THB149213,149213,"{'Zh_tw': '麻豆站轉運站', 'En': 'Madou Station'}",3,2,1,0,0,2023-07-13T22:59:59+08:00,2023-07-13T22:59:59+08:00,2023-07-13T22:59:59+08:00,2023-07-13T23:00:04+08:00
KKA-3660,17,0809,THB5203,5203,"{'Zh_tw': '5203', 'En': '5203'}",THB5203A1,5203A1,"{'Zh_tw': '5203A', 'En': '5203A'}",0,THB184714,184714,"{'Zh_tw': '六福路口', 'En': 'Liufu Rd. Intersection'}",14,2,0,0,1,2023-07-13T22:59:54+08:00,2023-07-13T22:59:54+08:00,2023-07-13T22:59:54+08:00,2023-07-13T22:59:59+08:00
FAD-035,45,1101,THB1827,1827,"{'Zh_tw': '1827', 'En': '1827'}",THB182701,182701,"{'Zh_tw': '1827', 'En': '1827'}",0,THB308365,308365,"{'Zh_tw': '干城站', 'En': 'Gancheng Station'}",12,2,1,0,0,2023-07-13T22:59:35+08:00,2023-07-13T22:59:36+08:00,2023-07-13T22:59:36+08:00,2023-07-13T22:59:39+08:00
FAD-022,45,1101,THB1879,1879,"{'Zh_tw': '1879', 'En': '1879'}",THB1879A2,1879A2,"{'Zh_tw': '1879A', 'En': '1879A'}",1,THB301666,301666,"{'Zh_tw': '圓山轉運站(玉門)', 'En': 'MRT Yuanshan Station (Yu men)'}",6,2,1,0,1,2023-07-13T22:59:27+08:00,2023-07-13T22:59:28+08:00,2023-07-13T22:59:28+08:00,2023-07-13T22:59:29+08:00
FAD-281,18,0909,THB5900,5900,"{'Zh_tw': '5900', 'En': '5900'}",THB590001,590001,"{'Zh_tw': '5900', 'En': '5900'}",0,THB291915,291915,"{'Zh_tw': '竹北火車站', 'En': 'TRA Zhubei Station'}",9,2,0,0,1,2023-07-13T22:59:22+08:00,2023-07-13T22:59:23+08:00,2023-07-13T22:59:23+08:00,2023-07-13T22:59:24+08:00
KKA-0532,50,0604,THB2000,2000,"{'Zh_tw': '2000', 'En': '2000'}",THB200002,200002,"{'Zh_tw': '2000', 'En': '2000'}",1,THB294201,294201,"{'Zh_tw': '長庚醫院', 'En': 'Changgung Memorial Hospital'}",1,2,0,0,1,2023-07-13T22:59:13+08:00,2023-07-13T22:59:14+08:00,2023-07-13T22:59:14+08:00,2023-07-13T22:59:19+08:00
535-V2,29,0904,THB8202,8202,"{'Zh_tw': '8202', 'En': '8202'}",THB820201,820201,"{'Zh_tw': '8202', 'En': '8202'}",0,THB280795,280795,"{'Zh_tw': '屏客東港站', 'En': 'Pingtung Bus-Donggang Station'}",48,2,1,0,1,2023-07-13T22:59:12+08:00,2023-07-13T22:59:13+08:00,2023-07-13T22:59:13+08:00,2023-07-13T22:59:14+08:00
FAC-330,35,1308,THB1916,1916,"{'Zh_tw': '1916', 'En': '1916'}",THB191602,191602,"{'Zh_tw': '1916', 'En': '1916'}",1,THB253737,253737,"{'Zh_tw': '宜蘭轉運站', 'En': 'Yilan Transfer Station'}",5,2,1,0,1,2023-07-13T22:58:43+08:00,2023-07-13T22:58:44+08:00,2023-07-13T22:58:44+08:00,2023-07-13T22:58:49+08:00
KKA-3803,16,0702,THB5250,5250,"{'Zh_tw': '5250', 'En': '5250'}",THB5250A1,5250A1,"{'Zh_tw': '5250A', 'En': '5250A'}",0,THB296647,296647,"{'Zh_tw': '竹圍', 'En': 'JuWei'}",35,2,0,0,1,2023-07-13T22:58:13+08:00,2023-07-13T22:58:14+08:00,2023-07-13T22:58:14+08:00,2023-07-13T22:58:19+08:00
KKA-0286,52,0601,THB9006,9006,"{'Zh_tw': '9006', 'En': '9006'}",THB900602,900602,"{'Zh_tw': '9006', 'En': '9006'}",1,THB270065,270065,"{'Zh_tw': '國立科教館', 'En': 'National Taiwan Science Education Center'}",14,2,1,0,1,2023-07-13T22:58:09+08:00,2023-07-13T22:58:09+08:00,2023-07-13T22:58:09+08:00,2023-07-13T22:58:14+08:00
FAC-339,35,1308,THB1917,1917,"{'Zh_tw': '1917', 'En': '1917'}",THB1917B2,1917B2,"{'Zh_tw': '1917B', 'En': '1917B'}",1,THB293440,293440,"{'Zh_tw': '羅東轉運站', 'En': 'Luodong Bus Station'}",4,2,1,0,1,2023-07-13T22:57:52+08:00,2023-07-13T22:57:53+08:00,2023-07-13T22:57:53+08:00,2023-07-13T22:57:54+08:00
FAD-597,12,1002,THB9025,9025,"{'Zh_tw': '9025', 'En': '9025'}",THB902502,902502,"{'Zh_tw': '9025', 'En': '9025'}",1,THB300054,300054,"{'Zh_tw': '第一銀行', 'En': 'First Bank'}",7,2,0,0,1,2023-07-13T22:57:45+08:00,2023-07-13T22:57:48+08:00,2023-07-13T22:57:48+08:00,2023-07-13T22:57:49+08:00
913-FZ,34,1201,THB1617,1617,"{'Zh_tw': '1617', 'En': '1617'}",THB1617C1,1617C1,"{'Zh_tw': '1617C', 'En': '1617C'}",0,THB266360,266360,"{'Zh_tw': '東勢站', 'En': 'Dongshi Station'}",13,2,0,0,1,2023-07-13T22:57:33+08:00,2023-07-13T22:57:33+08:00,2023-07-13T22:57:33+08:00,2023-07-13T22:57:34+08:00
KKA-7617,25,0801,THB7500,7500,"{'Zh_tw': '7500', 'En': '7500'}",THB7500W2,7500W2,"{'Zh_tw': '7500W', 'En': '7500W'}",1,THB189264,189264,"{'Zh_tw': '三重站', 'En': 'Sanzhong Station'}",2,2,1,0,0,2023-07-13T22:57:20+08:00,2023-07-13T22:57:21+08:00,2023-07-13T22:57:21+08:00,2023-07-13T22:57:24+08:00
788-U9,25,0801,THB7500,7500,"{'Zh_tw': '7500', 'En': '7500'}",THB7500W1,7500W1,"{'Zh_tw': '7500W', 'En': '7500W'}",0,THB245716,245716,"{'Zh_tw': '臺南轉運站', 'En': 'Tainan Bus Station'}",1,2,1,0,1,2023-07-13T22:56:52+08:00,2023-07-13T22:56:53+08:00,2023-07-13T22:56:53+08:00,2023-07-13T22:56:54+08:00
KKB-0213,48,0403,THB2022,2022,"{'Zh_tw': '2022', 'En': '2022'}",THB202201,202201,"{'Zh_tw': '2022', 'En': '2022'}",0,THB258343,258343,"{'Zh_tw': '中福派出所', 'En': 'Zhongfu Police Substation'}",8,2,1,0,0,2023-07-13T22:56:49+08:00,2023-07-13T22:56:49+08:00,2023-07-13T22:56:49+08:00,2023-07-13T22:56:54+08:00
FAB-915,45,1101,THB1871,1871,"{'Zh_tw': '1871', 'En': '1871'}",THB187102,187102,"{'Zh_tw': '1871', 'En': '1871'}",1,THB308365,308365,"{'Zh_tw': '干城站', 'En': 'Gancheng Station'}",13,2,1,0,1,2023-07-13T22:56:31+08:00,2023-07-13T22:56:31+08:00,2023-07-13T22:56:31+08:00,2023-07-13T22:56:34+08:00
KKA-5023,61,1001,THB6713,6713,"{'Zh_tw': '6713', 'En': '6713'}",THB671301,671301,"{'Zh_tw': '6713', 'En': '6713'}",0,THB252098,252098,"{'Zh_tw': '二林站', 'En': 'Erlin Station'}",71,2,1,0,1,2023-07-13T22:56:19+08:00,2023-07-13T22:56:19+08:00,2023-07-13T22:56:19+08:00,2023-07-13T22:56:24+08:00
053-U7,45,1101,THB1813,1813,"{'Zh_tw': '1813', 'En': '1813'}",THB1813I1,1813I1,"{'Zh_tw': '1813I', 'En': '1813I'}",0,THB303408,303408,"{'Zh_tw': '基隆火車站(海洋廣場)', 'En': 'TRA Keelung Station(Maritime Plaza)'}",2,2,1,0,1,2023-07-13T22:56:07+08:00,2023-07-13T22:56:07+08:00,2023-07-13T22:56:07+08:00,2023-07-13T22:56:09+08:00
FAD-110,45,1101,THB1827,1827,"{'Zh_tw': '1827', 'En': '1827'}",THB182702,182702,"{'Zh_tw': '1827', 'En': '1827'}",1,THB237066,237066,"{'Zh_tw': '臺北轉運站', 'En': 'Taipei Bus Station'}",6,2,1,0,1,2023-07-13T22:55:18+08:00,2023-07-13T22:55:18+08:00,2023-07-13T22:55:18+08:00,2023-07-13T22:55:19+08:00
FAD-027,45,1101,THB1866,1866,"{'Zh_tw': '1866', 'En': '1866'}",THB1866B2,1866B2,"{'Zh_tw': '1866B', 'En': '1866B'}",1,THB300416,300416,"{'Zh_tw': '新竹轉運站', 'En': 'Hsinchu Bus Station'}",9,2,1,0,1,2023-07-13T22:55:02+08:00,2023-07-13T22:55:02+08:00,2023-07-13T22:55:02+08:00,2023-07-13T22:55:04+08:00
FAD-216,13,1303,THB9003,9003,"{'Zh_tw': '9003', 'En': '9003'}",THB900301,900301,"{'Zh_tw': '9003', 'En': '9003'}",0,THB300348,300348,"{'Zh_tw': '新竹轉運站', 'En': 'Hsinchu bus station'}",14,2,0,0,1,2023-07-13T22:54:54+08:00,2023-07-13T22:54:54+08:00,2023-07-13T22:54:54+08:00,2023-07-13T22:54:59+08:00
952-U7,41,0301,THB9005,9005,"{'Zh_tw': '9005', 'En': '9005'}",THB900501,900501,"{'Zh_tw': '9005', 'En': '9005'}",0,THB289785,289785,"{'Zh_tw': '市府轉運站', 'En': 'Taipei City Hall Bus Station'}",21,2,1,0,1,2023-07-13T22:54:53+08:00,2023-07-13T22:54:53+08:00,2023-07-13T22:54:53+08:00,2023-07-13T22:54:54+08:00
FAB-053,45,1101,THB1827,1827,"{'Zh_tw': '1827', 'En': '1827'}",THB182702,182702,"{'Zh_tw': '1827', 'En': '1827'}",1,THB268417,268417,"{'Zh_tw': '朝馬站(國光)', 'En': 'Chaoma Station (Kuokuang)'}",3,2,1,0,0,2023-07-13T22:54:51+08:00,2023-07-13T22:54:52+08:00,2023-07-13T22:54:52+08:00,2023-07-13T22:54:54+08:00
KKA-5565,56,0501,THB9010,9010,"{'Zh_tw': '9010', 'En': '9010'}",THB9010A2,9010A2,"{'Zh_tw': '9010A', 'En': '9010A'}",1,THB295343,295343,"{'Zh_tw': '臺中車站(民族路口)', 'En': 'TRA Taichung Station(Minzu Rd)'}",16,2,0,0,0,2023-07-13T22:54:42+08:00,2023-07-13T22:54:43+08:00,2023-07-13T22:54:43+08:00,2023-07-13T22:54:44+08:00
KKA-2777,42,1407,THB9023,9023,"{'Zh_tw': '9023', 'En': '9023'}",THB902301,902301,"{'Zh_tw': '9023', 'En': '9023'}",0,THB293151,293151,"{'Zh_tw': '圓山皇宮大廈', 'En': 'Yuanshan Palace Bldg'}",12,2,1,0,1,2023-07-13T22:53:43+08:00,2023-07-13T22:53:44+08:00,2023-07-13T22:53:44+08:00,2023-07-13T22:53:49+08:00
389-U6,51,0907,THB9069,9069,"{'Zh_tw': '9069', 'En': '9069'}",THB9069A2,9069A2,"{'Zh_tw': '9069A', 'En': '9069A'}",1,THB296917,296917,"{'Zh_tw': '復興中正路口(桃園火車站)', 'En': 'Fuxing and Zhongzheng Road Intersection(Taoyuan Station)'}",17,2,1,0,1,2023-07-13T22:53:37+08:00,2023-07-13T22:53:37+08:00,2023-07-13T22:53:37+08:00,2023-07-13T22:53:39+08:00
591-V6,12,1002,THB9023,9023,"{'Zh_tw': '9023', 'En': '9023'}",THB902302,902302,"{'Zh_tw': '9023', 'En': '9023'}",1,THB304908,304908,"{'Zh_tw': '聖保祿醫院', 'En': 'Saint Pauls Hospital'}",13,2,1,0,1,2023-07-13T22:53:28+08:00,2023-07-13T22:53:29+08:00,2023-07-13T22:53:29+08:00,2023-07-13T22:53:34+08:00
